doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,snapshot_year,held_by,kinship,related_to,chamber,constituency,mandate_years,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,match_method,source_genre
empire-parlementaires-financ-1936-3c3a97,minierevalzergues,Compagnie minière de Valzergues,rochereau-v,Victor Rochereau,Rochereau,Victor,administrateur,1936,1936,self,,,Chamber of Deputies,Vendée,1914-1942,Parlementaires et financiers,Compagnie Minière de Valzergues,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Victor Rochereau,prefix,roster
empire-parlementaires-financ-1936-3c3a97,nationalerhonecnr,Compagnie nationale du Rhône (CNR),sellier-h,Henri Sellier,Sellier,Henri,administrateur,1936,1936,self,,,Senate,Seine,,Parlementaires et financiers,Compagnie nationale du Rhône,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henri Sellier,prefix,roster
empire-parlementaires-financ-1936-3c3a97,mondecolonialillustre,Société du Monde colonial illustré,stern-j,Jacques Stern,Stern,Jacques,administrateur,1936,1936,self,,,Chamber of Deputies,Basses-Alpes,"1914-1919, 1928-1936",Parlementaires et financiers,Le Monde illustré,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jacques Stern,prefix,roster
empire-parlementaires-financ-1936-3c3a97,affreteursreunis,Affréteurs réunis,sthul-j,Jean Sthul,Sthul,Jean,administrateur,1936,1936,self,,,Senate,Moselle,,Parlementaires et financiers,Affréteurs réunis,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Sthul,prefix,roster
empire-parlementaires-financ-1936-3c3a97,produitsazotesforcesmotricesvienne,Société des produits azotés (Forces motrices Vienne >),taittinger-p,Pierre Taittinger,Taittinger,Pierre,administrateur,1936,1936,self,,,Chamber of Deputies,Chte-Inf,1919-1924,Parlementaires et financiers,Forces motrices de la Vienne,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Taittinger,prefix,roster
empire-parlementaires-financ-1936-3c3a97,fonciereindochine,Compagnie Foncière d'Indochine,de-tastes-h,Henry de Tastes,de Tastes,Henry,directeur,1936,1936,relative,frère,Lionel Tastes,Chamber of Deputies,Seine,1928-1936,Parlementaires et financiers,Cie foncière d’Indochine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henry de Tastes,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,creditmobilier,Crédit mobilier français,de-tastes-h,Henry de Tastes,de Tastes,Henry,administrateur,1936,1936,relative,frère,Lionel Tastes,Chamber of Deputies,Seine,1928-1936,Parlementaires et financiers,Crédit mobilier,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henry de Tastes,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,agriculture,Cie d'agriculture,tournan-i,Isidore Tournan,Tournan,Isidore,administrateur,1936,1936,self,,,Chamber of Deputies,,1910-1919,Parlementaires et financiers,Compagnie d'agriculture,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Isidore Tournan,exact_single_token,roster
empire-parlementaires-financ-1936-3c3a97,fermiereetablissementthermalvichy,Société fermière de l'Établissement thermal de Vichy,valadier-e,Édouard Valadier,Valadier,Édouard,administrateur,1936,1936,self,,,Senate,Eure-et-Loir,,Parlementaires et financiers,Société fermière de l'établissement thermal de Vichy,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Édouard Valadier,prefix,roster
empire-parlementaires-financ-1936-3c3a97,metallurgiqueknutange,Métallurgique de Knutange,de-wendel-f,François de Wendel,de Wendel,François,administrateur,1936,1936,self,,,Chamber of Deputies,,1914-1933,Parlementaires et financiers,Société métallurgique de Knutange,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François de Wendel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,marocaineetsjjcarnaudforgesbasseindre,Société marocaine des Éts J.-J. Carnaud et Forges de Basse-Indre,de-wendel-f,François de Wendel,de Wendel,François,administrateur,1936,1936,self,,,Chamber of Deputies,,1914-1933,Parlementaires et financiers,Établissements Carnaud et forges de Basse-Indre,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François de Wendel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,etsdelattrefrouard,Éts Delattre et Frouard,de-wendel-f,François de Wendel,de Wendel,François,administrateur,1936,1936,self,,,Chamber of Deputies,,1914-1933,Parlementaires et financiers,Établissements Delattre et Frouard,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François de Wendel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,etainscammonlaos,Étains du Cammon (Laos),de-wendel-f,François de Wendel,de Wendel,François,administrateur,1936,1936,self,,,Chamber of Deputies,,1914-1933,Parlementaires et financiers,Étains du Cammon [Laos],Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François de Wendel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,charbonnagesbeeringen,Charbonnages de Beeringen,guy-de-wendel,Guy de Wendel,Guy de Wendel,,administrateur,1936,1936,self,,,Chamber of Deputies,,1919-1927,Parlementaires et financiers,Charbonnages de Beeringen,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Guy de Wendel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,metallurgiqueminierefrancomarocaine,Compagnie Métallurgique et minière franco-marocaine,guy-de-wendel,Guy de Wendel,Guy de Wendel,,administrateur,1936,1936,self,,,Chamber of Deputies,,1919-1927,Parlementaires et financiers,Compagnie métallurgique et minière franco- marocaine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Guy de Wendel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,reassurancesgenerales,Compagnie française de réassurances générales,guy-de-wendel,Guy de Wendel,Guy de Wendel,,administrateur,1936,1936,self,,,Chamber of Deputies,,1919-1927,Parlementaires et financiers,Compagnie française de réassurances générales,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Guy de Wendel,prefix,roster
empire-parlementaires-financ-1954-edbf6f,avenirpublicite,Avenir publicité,abelin-p,Pierre Abelin,Abelin,Pierre,administrateur,1954,1954,self,,,Chamber of Deputies,Vienne,,Parlementaires et financiers,Avenir-Publicité,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Abelin,prefix,roster
empire-parlementaires-financ-1954-edbf6f,avenirpublicite,Avenir publicité,abelin-p,Pierre Abelin,Abelin,Pierre,directeur,1954,1954,self,,,Chamber of Deputies,Vienne,,Parlementaires et financiers,Avenir-Publicité,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Abelin,prefix,roster
empire-parlementaires-financ-1954-edbf6f,avenirpublicite,Avenir publicité,abelin-p,Pierre Abelin,Abelin,Pierre,administrateur,1954,1954,self,,,Chamber of Deputies,Vienne,,Parlementaires et financiers,Avenir-Publicité,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Abelin,prefix,roster
empire-parlementaires-financ-1954-edbf6f,domainesafricains,Domaines africains,aumeran-a,Adolphe Aumeran,Aumeran,Adolphe,administrateur,1954,1954,self,,,Chamber of Deputies,Alger,1929,Parlementaires et financiers,Domaines Africains,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Adolphe Aumeran,prefix_exact_length,roster
empire-parlementaires-financ-1954-edbf6f,soleilincendie,Soleil-Incendie,bardoux-j,Jacques-Achille Bardoux,Bardoux,Jacques-Achille,vice_president,1954,1954,self,,,Chamber of Deputies,Puy-de-Dôme,,Parlementaires et financiers,Cie du Soleil-Incendie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jacques-Achille Bardoux,prefix,roster
empire-parlementaires-financ-1954-edbf6f,aigleincendie,Aigle-Incendie,bardoux-j,Jacques-Achille Bardoux,Bardoux,Jacques-Achille,vice_president,1954,1954,self,,,Chamber of Deputies,Puy-de-Dôme,,Parlementaires et financiers,L’Aigle Incendie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jacques-Achille Bardoux,prefix,roster
empire-parlementaires-financ-1954-edbf6f,etainswolframtonkin,"Étains et wolfram du Tonkin, puis Compagnie immobilière et financière Ewoto",bardoux-j,Jacques-Achille Bardoux,Bardoux,Jacques-Achille,vice_president,1954,1954,self,,,Chamber of Deputies,Puy-de-Dôme,,Parlementaires et financiers,Étains et Wolfram du Tonkin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jacques-Achille Bardoux,prefix,roster
empire-parlementaires-financ-1954-edbf6f,recherchesexploitationsminieres,Cie de Recherches et d'exploitations minières,bardoux-j,Jacques-Achille Bardoux,Bardoux,Jacques-Achille,administrateur,1954,1954,self,,,Chamber of Deputies,Puy-de-Dôme,,Parlementaires et financiers,Cie de Recherches et d'Exploitations minières,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jacques-Achille Bardoux,prefix_exact_length,roster
empire-parlementaires-financ-1954-edbf6f,gerance,Société anonyme de gérance,barres-p,Philippe Barrés,Barrés,Philippe,administrateur,1954,1954,self,,,Chamber of Deputies,Meurthe-etMoselle,,Parlementaires et financiers,gérance),Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Philippe Barrés,exact_single_token,roster
empire-parlementaires-financ-1954-edbf6f,surveillance,Société générale de surveillance,boisde-r,Raymond Boisdé,Boisdé,Raymond,administrateur,1954,1954,self,,,Chamber of Deputies,Cher,,Parlementaires et financiers,surveillance de la S,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Raymond Boisdé,exact_single_token,roster
empire-parlementaires-financ-1954-edbf6f,francemaroc,Société France-Maroc,boisde-r,Raymond Boisdé,Boisdé,Raymond,administrateur,1954,1954,self,,,Chamber of Deputies,Cher,,Parlementaires et financiers,France-Maroc,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Raymond Boisdé,prefix_exact_length,roster
empire-parlementaires-financ-1954-edbf6f,france,France,boisde-r,Raymond Boisdé,Boisdé,Raymond,gerant,1954,1954,self,,,Chamber of Deputies,Cher,,Parlementaires et financiers,France-,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Raymond Boisdé,exact_single_token,roster
empire-parlementaires-financ-1954-edbf6f,banqueescompte,Banque d'escompte,bonnefous-e,Édouard Bonnefous,Bonnefous,Édouard,administrateur,1954,1954,self,,,Chamber of Deputies,Seine-et-Oise,,Parlementaires et financiers,Banque d’Escompte,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Édouard Bonnefous,prefix_exact_length,roster
empire-parlementaires-financ-1954-edbf6f,affreteurs,Affréteurs français,chastellain-j,Jacques Chastellain,Chastellain,Jacques,directeur_general,1954,1954,self,,,Chamber of Deputies,Seine-Inférieure,,Parlementaires et financiers,Cie des Affréteurs français,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jacques Chastellain,exact_single_token,roster
empire-parlementaires-financ-1954-edbf6f,moteursautomobileslorraine,Moteurs et automobiles Lorraine,dassault-m,Marcel Dassault,Dassault,Marcel,vice_president,1954,1954,self,,,Chamber of Deputies,Alpes-Maritimes,,Parlementaires et financiers,Moteurs et Automobiles Lorraine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Marcel Dassault,prefix_exact_length,roster
empire-parlementaires-financ-1954-edbf6f,usinesmotobloc,Usines Motobloc,dassault-m,Marcel Dassault,Dassault,Marcel,administrateur,1954,1954,self,,,Chamber of Deputies,Alpes-Maritimes,,Parlementaires et financiers,Usines Motobloc,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Marcel Dassault,prefix,roster
empire-parlementaires-financ-1954-edbf6f,commission,COMMISSION,denais-j,Joseph Denais,Denais,Joseph,vice_president,1954,1954,self,,,Chamber of Deputies,Seine,,Parlementaires et financiers,commission des,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Joseph Denais,exact_single_token,roster
empire-parlementaires-financ-1954-edbf6f,entrepotsfrigorifiqueshallesparis,Entrepôts frigorifiques des halles de Paris,denais-j,Joseph Denais,Denais,Joseph,directeur_general,1954,1954,self,,,Chamber of Deputies,Seine,,Parlementaires et financiers,Entrepôts frigorifiques des Halles de Paris,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Joseph Denais,prefix,roster
empire-parlementaires-financ-1954-edbf6f,agenceradiotelegraphiqueindochinepacifiquehavas,"Agence radio-télégraphique de l'Indochine et du Pacifique, Havas",dupraz-j,Joannès Dupraz,Dupraz,Joannès,administrateur,1954,1954,self,,,Chamber of Deputies,Indre-et-Loire,,Parlementaires et financiers,Agence Havas,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Joannès Dupraz,prefix,roster
empire-parlementaires-financ-1954-edbf6f,descourscabaud,Descours et Cabaud,dupraz-j,Joannès Dupraz,Dupraz,Joannès,administrateur,1954,1954,self,,,Chamber of Deputies,Indre-et-Loire,,Parlementaires et financiers,Descours et Cabaud,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Joannès Dupraz,prefix_exact_length,roster
empire-parlementaires-financ-1954-edbf6f,creditfoncier,Crédit foncier,ferri-p,Pierre Ferri,Ferri,Pierre,administrateur,1954,1954,self,,,Chamber of Deputies,Seine,1947,Parlementaires et financiers,Crédit foncier de,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Ferri,prefix_exact_length,roster
empire-parlementaires-financ-1954-edbf6f,fonciereimmobilierefrancocoloniale,Société foncière et immobilière franco-coloniale,ferri-p,Pierre Ferri,Ferri,Pierre,directeur_general,1954,1954,self,,,Chamber of Deputies,Seine,1947,Parlementaires et financiers,Société foncière et immobilière franco-,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Ferri,prefix,roster
empire-parlementaires-financ-1954-edbf6f,entreprises,ENTREPRISES,furaud-j,Jacques Furaud,Furaud,Jacques,president,1954,1954,self,,,Chamber of Deputies,Charente,,Parlementaires et financiers,Société d’Entreprises et,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jacques Furaud,exact_single_token,roster
